Name	Score	0.95 MoE	p-value	FDR
CEP162	0.2208764056188728		0.10331529423236312	0.4005103005103005
GPD1L	0.2208260503744616		0.10343718004972942	0.4009070294784581
KHNYN	0.22078545928092042		0.10350543610745454	0.40102002266717035
ARL6IP4	0.22078502430976596		0.10350543610745454	0.40102002266717035
ATPAF1	0.22071697071201182		0.10365657452098874	0.4015297450424929
MMP7	0.22065093622844198		0.10380771293452294	0.4020392749244713
MAML3	0.22044972410189737		0.10423675101165228	0.4036246932225788
FMC1	0.22033322158923122		0.10448539807907951	0.4045111362778407
IGHV3OR16-13	0.22024715862198657		0.10460728389644582	0.4049065861483299
MIR4458HG	0.22018988593058164		0.10467553995417093	0.40507451424259566
CECR7	0.22018299268424904		0.10469016625225488	0.40507451424259566
IGHV3-30	0.22016605300852296		0.1047194188484228	0.4051074255559744
IGLV2-33	0.22015997951045221		0.10473892057920141	0.4051074255559744
TMEM44	0.22014589118582814		0.10476817317536931	0.4051074255559744
HDDC2	0.22012479396670181		0.10479255033884258	0.4051074255559744
SNAPC1	0.22011916112197963		0.10479742577153722	0.4051074255559744
AC246787.1	0.2200761160654579		0.10485105553117839	0.40523836442434524
AC097634.1	0.22001916097147145		0.10497294134854468	0.40563300678221553
GJB5	0.21989618730123847		0.10523133928136122	0.40655490676210204
WBP2NL	0.21984240006222397		0.10535810053142217	0.4069679849340866
AC012615.1	0.21967634003025602		0.10570425625274243	0.40822820561099604
NXN	0.21966104137828626		0.10574325971429964	0.4083019578313253
AMD1	0.21961411366608521		0.10582614207010872	0.4085450781102955
NSMAF	0.2195962312370033		0.10587977182974989	0.40867519759126836
MT-TY	0.21951874779097416		0.10600165764711618	0.409068673565381
IGKV6-21	0.21950854279605816		0.1060406611086734	0.40914221218961627
UBA2	0.21946879968001343		0.10611866803178782	0.40936618393831103
MAMDC4	0.21944008863136738		0.10617229779142899	0.40949605114704773
AC016957.2	0.21942274503776216		0.10623567841645946	0.40966347057717617
CSPG4P13	0.21935179392509968		0.1063526888011311	0.4100375939849624
INO80D	0.2192779931792791		0.10650870264735995	0.41046402404659027
MT-ND4L	0.21926338935831252		0.1065233289454439	0.41046402404659027
PXK	0.21926238020171157		0.1065233289454439	0.41046402404659027
EBI3	0.21921818184149963		0.10658670957047438	0.41063110443275735
AC116533.1	0.2192004500202002		0.10661596216664229	0.4106666666666666
PITHD1	0.21910803148098879		0.10683535663790161	0.4113342090448489
SPON1	0.21910205876672015		0.10685485836868022	0.4113342090448489
HRAT92	0.21910013585422833		0.10685973380137487	0.4113342090448489
WARS	0.21909658891282777		0.10686948466676417	0.4113342090448489
SPATS2L	0.2190532985816501		0.1069474915898786	0.4115572232645403
ATF4	0.2190305507696272		0.10699137048413046	0.411648846370287
LINC01060	0.21901944583369162		0.10701574764760373	0.4116654163540886
AC108010.1	0.21896880560756016		0.10711813173419141	0.4119047619047619
AC020571.1	0.21896441907711195		0.10711813173419141	0.4119047619047619
ATP13A5	0.2189258689587041		0.10718151235922188	0.4120712277413308
TNRC6A	0.21884542092638753		0.10730339817658817	0.4124414465055275
MYOZ2	0.21883820351735128		0.10731802447467213	0.4124414465055275
EIF3K	0.21881613030040634		0.1073716542343133	0.4125702510303485
AL357033.4	0.21873622500547404		0.10749841548437424	0.41297995879378163
WWC2	0.21870312904333994		0.1075325435132368	0.4130337078651686
NOS3	0.21867472052529763		0.10760567500365657	0.41323722149410225
CES4A	0.21865962371643802		0.10763492759982449	0.41327218270310745
CCDC25	0.21858391708975575		0.10779094144605333	0.41375374251497005
PLCB4	0.21857412587999928		0.10780069231144264	0.41375374251497005
HDX	0.218520875644815		0.10792257812880893	0.41414141414141414
DICER1-AS1	0.21851376893018673		0.10794207985958754	0.41414141414141414
NMNAT1	0.21840837255762846		0.1081370971673736	0.4148120441368992
ING5	0.2183832881545676		0.10820047779240408	0.4149775617053104
CMKLR1	0.21831047195380246		0.10834674077324362	0.4154608338007104
AC092123.2	0.2182864339935303		0.10838574423480084	0.41548953662182364
ZDHHC3	0.2182841241247314		0.10840037053288479	0.41548953662182364
SAMD13	0.21826948728656764		0.10841499683096875	0.41548953662182364
FAR2P4	0.21817731205782992		0.10868314562917458	0.41643937978703527
EXOC3-AS1	0.21808864039523143		0.10890741553312856	0.4172207695181173
HNF4G	0.21807280707211102		0.10893666812929648	0.41725490196078435
KTN1-AS1	0.21805736057156203		0.10896592072546439	0.41728902165795373
HELZ	0.2180147954072486		0.10903905221588416	0.4174911330968826
EPHX1	0.21800553657700858		0.10906342937935742	0.4175065322881672
ZNF843	0.2179710554856852		0.10913656086977719	0.4177085277103937
RPARP-AS1	0.2179075505238628		0.10928282385061674	0.4181902985074627
DIRAS3	0.21784974467074922		0.10941933596606698	0.4186345831001679
AHDC1	0.21783961003666605		0.10944371312954025	0.4186497575531518
CEACAM21	0.21778264793710175		0.10957534981229584	0.41907158836689046
AC243964.2	0.21776939769128095		0.10959485154307445	0.41907158836689046
FCGR3B	0.21774053951545505		0.10963385500463166	0.41914259086672884
EIF4BP6	0.21768556845267598		0.10976549168738725	0.4195640022358859
FITM2	0.2176802039165695		0.10978499341816586	0.4195640022358859
COPS2	0.2176691689955957		0.10980937058163912	0.4195789865871833
UGT2B17	0.21757708081926802		0.10995075812978401	0.42003724394785846
TMEM255B	0.21757270497939946		0.10997025986056262	0.42003724394785846
AC245060.5	0.2175265392652449		0.1100531422163717	0.42025316455696204
LILRB3	0.2175123068293069		0.11006776851445566	0.42025316455696204
TMEM56	0.21750042491359262		0.11011164740870752	0.4203424530057696
ATP6V0E2-AS1	0.21748362188940232		0.11014090000487543	0.420375883885374
ALKBH3	0.21742584093020526		0.11027253668763103	0.42079999999999995
NKG7	0.21738684364002692		0.11037492077421872	0.4211123511904762
SH3BGR	0.21732872206494758		0.1105260591877529	0.4216105635112516
HSD17B4	0.21731042206256632		0.11056506264931013	0.421680922275939
RBM43	0.21726517147838958		0.11065769587050851	0.4219557538575944
CNTF	0.2172288032874469		0.11075520452440155	0.4222490706319703
HNRNPH3	0.2171428671699863		0.11102335332260738	0.42319271510871587
NPPC	0.2171300178398121		0.1110721076495539	0.42321693907875185
FTH1P8	0.21712133780294038		0.1110818585149432	0.42321693907875185
RPL3P4	0.21710649356858566		0.11109160938033251	0.42321693907875185
FCN2	0.21707610522714485		0.11115986543805763	0.42336674090571647
ZDHHC11B	0.21705493764439376		0.11119886889961485	0.42336674090571647
HCLS1	0.2170431738549344		0.11120861976500414	0.42336674090571647
AC108062.1	0.21703792173817626		0.1112134951976988	0.42336674090571647
AL158211.5	0.2169602260370727		0.11135975817853834	0.4238448691779551
ADAMTSL1	0.21692546932990076		0.11145239139973673	0.42411873840445263
AC022431.1	0.21691271897125117		0.11150114572668324	0.4242255611203858
FCRL6	0.21688738229933188		0.11154990005362976	0.42433234421364985
GALC	0.21687161165904706		0.11157427721710302	0.4243463749304654
CHST4	0.21679288436115857		0.11169128760177466	0.4247126436781609
SRF	0.2167547933153876		0.11175954365949978	0.42489341983317885
RDH10	0.2167403623994074		0.11178879625566769	0.4249258710155671
RPL10P6	0.2167127221852541		0.11182779971722491	0.424935161170804
DYNC2LI1	0.21671107324416528		0.11183267514991956	0.424935161170804
LILRA6	0.21667190962405433		0.11192043293842328	0.42518984997221704
TSSK4	0.21664692717688902		0.11196918726536981	0.4252962962962963
LINC00116	0.2165926079917629		0.11209594851543074	0.4256989446398815
ZNF155	0.21656283860601566		0.11217883087123982	0.42593483894853756
KCND1	0.2165052983788609		0.11229584125591147	0.42630020359059784
IPO5	0.21646006145065486		0.11244697966944567	0.42674805771365143
HABP2	0.21645689588041392		0.11246160596752962	0.42674805771365143
ST3GAL2	0.21644768619693253		0.11247623226561357	0.42674805771365143
TIMM10B	0.21642768020094982		0.11252498659256009	0.4268540780469761
TMEM221	0.21632607757519728		0.11274925649651407	0.42762063227953406
ACSF2	0.21631756388692033		0.11276875822729267	0.42762063227953406
LINC01252	0.21627788130948944		0.1128662668811857	0.42786400591278645
NHLRC2	0.21626809179481243		0.11288576861196431	0.42786400591278645
FRG1BP	0.21626576773644993		0.11289551947735361	0.42786400591278645
FAM20C	0.21623845774689404		0.11296865096777339	0.4280620727877333
GLIPR1	0.21621899792251578		0.11302715616010921	0.4282046545991872
MED28	0.21620275498136446		0.11307591048705573	0.4282865583456425
WDR11	0.2161895581862633		0.11309053678513968	0.4282865583456425
NID1	0.21611392402757987		0.11326117692945249	0.4288536090086764
MYLK-AS1	0.21609598024985027		0.11329530495831505	0.42890365448504986
CACNA1G	0.21607107197449266		0.11333918385256692	0.42899058866949624
TRIM69	0.2160416724823065		0.1134610696699332	0.4291351650378019
AC141557.1	0.21604146221229506		0.1134610696699332	0.4291351650378019
SERBP1	0.21603991592303257		0.1134610696699332	0.4291351650378019
TTC21B	0.21603930136504604		0.1134610696699332	0.4291351650378019
ZKSCAN8	0.21599907478126218		0.11354882745843693	0.42938790560471973
MRPS5	0.21592211365805286		0.11370971673736044	0.42991705069124425
LINC01465	0.21590054409222897		0.11376334649700161	0.43004054552156284
DCP1A	0.21584910536950008		0.11386085515089464	0.4303298323198821
IGKV3OR2-268	0.21582407658809902		0.11389010774706256	0.43036109064112016
FGD2	0.21571719550049612		0.11414363024718444	0.43123963897587037
BTN2A1	0.21565820691485466		0.11427039149724538	0.43163904235727435
DIMT1	0.21564325930349537		0.1142996440934133	0.4316700423494752
AC135178.3	0.2156219230624086		0.11437765101652772	0.4318851251840943
SBDSP1	0.21560723590937256		0.11446540880503145	0.43213694091662064
ZEB1-AS1	0.2155840764574527		0.11452878943006192	0.43229665071770335
AC048341.3	0.21554919709888945		0.11461654721856565	0.4325482980680773
FXN	0.21548990207113466		0.11480181366096241	0.43316777041942606
SETD3	0.21547154737673418		0.11487982058407684	0.43338237998896456
AC126544.1	0.21543215901243623		0.11497732923796987	0.43367046708348655
MINK1	0.2153858394022788		0.11505533616108429	0.4338849053134767
ZNF385C	0.21537278207101906		0.11509433962264151	0.43395220588235295
NNAT	0.21526904490597187		0.11529910779581688	0.4346443668443301
LTBP1	0.21525563719652502		0.11532348495929014	0.4346563763322308
FTH1P20	0.21524208710782472		0.1153576129881527	0.4347051258497152
LIF	0.21520803909324496		0.11544537077665643	0.43495591476855255
LINC02169	0.2151705268047628		0.11554287943054946	0.43524334251606983
NPIPB13	0.21511965029091482		0.11570376870947296	0.43576280521387917
RPAIN	0.21510714345084864		0.11572327044025157	0.43576280521387917
SFTPA1	0.2150065102864211		0.11595729120959485	0.4365638766519823
POU2AF1	0.2149552445140061		0.11604504899809859	0.43681409432923474
TINF2	0.21494265622202985		0.11609867875773974	0.4369357798165137
PCYT1A	0.21493563496633458		0.11612793135390766	0.43696569436800586
SNED1	0.21491080125429385		0.11616205938277022	0.4370139398385913
RPS13P2	0.21485199004378777		0.11626931890205255	0.4373372455529067
WWP2	0.21482032706029236		0.11634245039247233	0.4375320865419875
AC018638.6	0.21479750129302735		0.1164058310175028	0.43769019248395963
SLC22A11	0.2146404413940313		0.11678123933499097	0.4390212609970674
ARHGAP9	0.21460096734538722		0.11687387255618936	0.43928898662268645
FAM118B	0.21447366396806555		0.11718102481595241	0.4403627702455112
FGR	0.21441399528171856		0.11729803520062405	0.4407217439091409
MAPK8IP1	0.21438662796924118		0.11736629125834917	0.4408974358974359
C15orf41	0.21432996793008255		0.11751742967188337	0.4413843618384911
ESRG	0.21428286348209832		0.11767344351811224	0.4418894177956792
CHTF8	0.21418416113882804		0.11791233972015017	0.4427054731832326
MAATS1	0.2141578628904359		0.11795134318170737	0.44277086383601755
CD44	0.21404878006156983		0.11814636048949344	0.4434217749313815
USP51	0.21403662645730798		0.11817561308566135	0.4434504207830223
NAA30	0.21401161542479266		0.11822924284530252	0.44351005484460687
AL020996.1	0.21400487126082748		0.11824386914338647	0.44351005484460687
BNC2	0.21399271323111993		0.11827799717224903	0.44351005484460687
AC233723.2	0.2139924695755653		0.11827799717224903	0.44351005484460687
AL121944.1	0.2139780601701019		0.11832675149919555	0.44361177115700967
ZNF230	0.2139220947554223		0.1184632636146458	0.44396126438881783
PDK2	0.21392037756182203		0.1184632636146458	0.44396126438881783
ZNF215	0.21385240221131702		0.11861927746087465	0.4444647424187066
CHDH	0.21382650258995997		0.11869240895129443	0.4446575342465754
MPZL2	0.21381614324281684		0.11873141241285164	0.44472242512783056
AC019205.3	0.21375774558086086		0.11883379649943933	0.44502464853021734
BCR	0.21371930831907002		0.11895080688411097	0.44538152610441767
THEM5	0.21369998943932073		0.11900931207644679	0.4455192553385654
KLHDC2	0.2136467804817912		0.11913607332650773	0.4459124087591241
IGLV5-37	0.21359183576946608		0.11922383111501146	0.4461594599525634
CXXC1	0.213573287657544		0.11925308371117936	0.4461875228018971
METTL5	0.21354838614627208		0.11929696260543123	0.4462702899872332
PNMA6A	0.2135416438441276		0.1193310906342938	0.4463165572574763
PCDH12	0.2134907944489936		0.11943835015357614	0.44663628076572476
ANKZF1	0.2134670161391405		0.11950660621130126	0.4468100619759387
CACNA1I	0.21343542805776117		0.11955536053824777	0.4469108802624384
ALDH5A1	0.21339300804273903		0.1196236165959729	0.44702131535798867
AL590999.1	0.21338772320383534		0.11962849202866754	0.44702131535798867
PTPN11	0.2133355526167797		0.11973575154794988	0.4473406193078324
SDAD1P1	0.21329925827115145		0.11984301106723222	0.4476598069568385
SMOC2	0.21325035301154865		0.11991126712495734	0.4477065890061886
CHI3L2	0.21324829629903497		0.11991126712495734	0.4477065890061886
HAUS2	0.21324395545114727		0.11992101799034664	0.4477065890061886
MYOT	0.2131480306339945		0.12015991419238457	0.44851683348498633
AC004908.1	0.21312890351763578		0.12019891765394179	0.4485807860262009
SSBP2	0.21308942947223689		0.12032080347130808	0.44895397489539746
C6orf106	0.21303586047537756		0.12044268928867437	0.44932702801018554
NUTM2B-AS1	0.2129564276953471		0.12063770659646043	0.44997272231314783
NAT6	0.21290798549205533		0.12072058895226952	0.45020000000000004
GAS5	0.21288110864894666		0.12075959241382672	0.45026358843846576
TEC	0.21286914863037207		0.12078396957729999	0.4502726281352236
AL662795.2	0.21282476409283646		0.12088635366388767	0.4505724150463383
USP20	0.21280662150674434		0.12091073082736092	0.4505813953488372
ACSM1	0.2126548987882761		0.1212861391448491	0.4518888485288776
IGKV3-20	0.21264280917116335		0.12130564087562772	0.4518888485288776
WDSUB1	0.21257737471598392		0.12143240212568865	0.45227891774105683
PIR	0.21256616177574225		0.12145677928916192	0.45228758169934646
UQCRHL	0.21247892730448564		0.1217005509238945	0.45311308767471414
AC103957.2	0.21232625899038865		0.1220223294817415	0.4542286751361162
WASF1	0.21229078664768544		0.12205158207790942	0.4542551261114135
DSTN	0.2121116440060507		0.12248549558773342	0.4557873730043541
RGL4	0.21208497068008741		0.12253424991467993	0.4558860874297116
RPS5	0.21204111503430706		0.12261713227048901	0.45611171563293434
CFAP20	0.21199575108968569		0.1227487689532446	0.4565185856754307
POLR2M	0.21194144451357536		0.1228804056360002	0.45690467560710407
TAGAP	0.2119225811635967		0.12291453366486275	0.45690467560710407
DEXI	0.2119201862976508		0.12291940909755741	0.45690467560710407
CYTH4	0.21188396243189236		0.12300716688606114	0.457148034064142
LCA5	0.21184861780955508		0.12310467553995418	0.45742753623188404
PIFO	0.21184111158407035		0.12312905270342743	0.4574352472378192
ATG13	0.21182599516065875		0.12316318073228999	0.45747917421224193
CALM2	0.21181737357373487		0.12320218419384721	0.45754119138149557
NFRKB	0.21175006879287703		0.12336307347277072	0.45805575669804494
DNAJB9	0.2116612500442285		0.12364097313636585	0.4590045248868779
BTBD8	0.21156766417047554		0.12387986933840378	0.45980817951501995
GRAP2	0.2115297255083404		0.12397737799229681	0.4600217076700434
UQCRC2	0.21152383328374955		0.12398225342499147	0.4600217076700434
SERPINB2	0.21148628523237542		0.12412851640583102	0.46048109965635736
ETFBKMT	0.21147693220947558		0.12415776900199893	0.46048445408532174
PAIP2B	0.211464436852949		0.12418214616547218	0.46048445408532174
ABCA2	0.21145475176387873		0.12419677246355613	0.46048445408532174
SPG7	0.21131584522732183		0.12450880015601384	0.46155792517621547
RENBP	0.21129218737540553		0.12455755448296037	0.46156069364161845
ADCY3	0.21127948372358482		0.12457705621373896	0.46156069364161845
CD1D	0.21127943233485996		0.12457705621373896	0.46156069364161845
EFCAB14	0.21127204654770934		0.12461605967529618	0.46162181686834025
SNHG4	0.21125255784621186		0.1246550631368534	0.4616744857452184
CBL	0.21123409654663694		0.12467944030032665	0.4616744857452184
CYFIP1	0.211225415730251		0.12469894203110526	0.4616744857452184
SLC35A5	0.21121075313823298		0.12473794549266247	0.4616744857452184
FBXL3	0.2112047754439857		0.12474282092535713	0.4616744857452184
NSA2	0.2111800549020624		0.12480132611769294	0.46174242424242423
DLL4	0.21117610855705857		0.1248062015503876	0.46174242424242423
NIPSNAP3A	0.21108757089958405		0.12499146799278436	0.46228828828828833
EFCAB7	0.21107473272054875		0.12504997318512018	0.46228828828828833
TSNAXIP1	0.21106400625385488		0.12506459948320414	0.46228828828828833
TMX3	0.21105734279138655		0.12507922578128808	0.46228828828828833
SBF2-AS1	0.21105426979049996		0.12507922578128808	0.46228828828828833
CYP24A1	0.21105027454165773		0.1250889766466774	0.46228828828828833
TEPSIN	0.2110385093280623		0.12514260640631855	0.46240317059989183
AC093627.7	0.21101088415960467		0.12522548876212763	0.4626260806916426
RPS4XP22	0.2109376725306457		0.12536687631027255	0.462922966162707
CDK11B	0.21093723873790754		0.12536687631027255	0.462922966162707
AL731571.1	0.21093387426197752		0.12538637804105116	0.462922966162707
AC019069.1	0.21092364661670177		0.12539612890644045	0.462922966162707
LINC01560	0.21090942163754697		0.12542538150260835	0.46294763361526003
ADAMTS10	0.2108714819942019		0.12550338842572278	0.46315221302626847
IL10	0.2108153520718593		0.12564965140656234	0.4636085626911315
PUM1	0.21067262166469003		0.12597142996440935	0.46471223021582736
SERPINA4	0.21059437834958084		0.1261274438106382	0.4652040999820176
AC103740.1	0.21057317568224285		0.12619082443566867	0.46535418914059695
PGBD4	0.21037928678342455		0.12679537808980548	0.46741552839683687
LUZP2	0.2103776741218782		0.12679537808980548	0.46741552839683687
R3HCC1	0.21030929084774266		0.1269221393398664	0.46779874213836475
AL731563.3	0.21022106479444894		0.12713665837843108	0.4684749416202622
ABHD5	0.21020652151601488		0.12715128467651504	0.4684749416202622
TLR2	0.210187890325168		0.1271951635707669	0.4685524425287356
NIPAL1	0.21010285105858278		0.1274486860708888	0.4692514808831449
CDK11A	0.21010211703694126		0.1274486860708888	0.4692514808831449
AC006435.2	0.2100928004318764		0.12745356150358345	0.4692514808831449
BCAP29	0.2100115834347552		0.12764370337867487	0.4698671931083992
GLRA3	0.209994637385195		0.12769733313831602	0.469980261977391
SEC24B-AS1	0.20973330088808712		0.12835551655209398	0.47231790455687117
FRG1	0.2096818275226586		0.12853103212910147	0.4728789237668161
KCNN4	0.2094930300593811		0.12904782799473452	0.47464586695355926
FCHSD2	0.20948644946541442		0.12905757886012384	0.47464586695355926
DICER1	0.20929587971633232		0.1295158695334211	0.4762459662961635
SH3BP2	0.20924715756065426		0.12962312905270343	0.47655493816096073
DOPEY1	0.20910152025470186		0.1299887865048023	0.4778136200716846
AC005056.1	0.20909305754828533		0.13001316366827556	0.47781759541300844
WDR45	0.20900248531391644		0.13026181073570278	0.47864564672160514
DRAM1	0.20893127380355614		0.1304324508800156	0.47918681712341027
CCR1	0.2089208551766364		0.13046657890887817	0.4792263610315186
FBXL4	0.20889099324034374		0.13054458583199258	0.47937701396348015
ZNF275	0.2088875054821212		0.1305543366973819	0.47937701396348015
TMEM94	0.20878446313209045		0.13084686265906098	0.48036513334526576
C6orf48	0.20869610053570156		0.13099800107259518	0.4808339298496779
SAP18	0.20867670785927764		0.1310370045341524	0.48089103596349975
ECI2	0.208577162142367		0.13125152357271708	0.4815059917724914
GAREM2	0.2085759527169945		0.13125152357271708	0.4815059917724914
ZNF846	0.2085548418822752		0.13131490419774755	0.4816523605150214
TMCC2	0.20849279916593202		0.1314514163131978	0.4820668693009118
SFT2D1	0.2084483316618248		0.13155867583248013	0.48237397211297817
ZNF234	0.2084333260047267		0.131602554726732	0.4824486148346738
A1CF	0.20840455927687648		0.13171468967870897	0.48277340957827014
YPEL3	0.20839503460867773		0.1317634440056555	0.48286582097552266
FAM53C	0.20836401699756085		0.13182682463068598	0.4830117899249733
NPR3	0.20829072173790983		0.132036468236556	0.4836935166994105
NDUFAF2	0.20824190579246177		0.13214860318853297	0.48401785714285706
ZNF232	0.20822676794909242		0.1321973575154795	0.4841099803606499
AC107464.3	0.20818973669052246		0.13228999073667788	0.48436272759728666
RBM3	0.2081787373509869		0.13231436790015114	0.484365518472247
ZMYM5	0.20809051659059757		0.13247525717907463	0.4848679514632405
ATP5O	0.20801455548077455		0.13264589732338744	0.48539065287192296
OSMR	0.20800207307346158		0.13266539905416605	0.48539065287192296
C2CD4B	0.20796810957589293		0.13274828140997513	0.485574179743224
STAG3L4	0.2079618475069967		0.1327629077080591	0.485574179743224
PCGF6	0.20795140822164063		0.1328214129003949	0.48570155107862356
APOBEC3G	0.20789095146669112		0.13298717761201306	0.4862210338680927
CYP7B1	0.20782501501532785		0.13313831602554727	0.4866868650864373
GLRX	0.2077846865036992		0.1331968212178831	0.4868139700641483
RAP2A	0.2077694652233044		0.13322119838135635	0.4868163192588634
AC005702.1	0.2075943222368848		0.13365511189118034	0.4883149269682936
HOOK3	0.20754064683344423		0.13378674857393594	0.4887088156723063
C1orf61	0.20749141313652172		0.13390375895860757	0.4890491452991452
AC078846.1	0.20745559244212575		0.1340012676125006	0.489318141356596
RAD9B	0.20740800589046798		0.134093900833699	0.48956924172303307
NHLRC4	0.2073890436662844		0.13415728145872946	0.48971347214806904
DRC3	0.20730474152322573		0.1343669250645995	0.49039145907473314
FAM175A	0.20729022338880287		0.13439130222807275	0.4903931684753603
KCTD21-AS1	0.20726729560046592		0.13447418458388183	0.49060832443970126
KIF19	0.20722648333622712		0.13458144410316417	0.4909123243820025
TADA2A	0.20717928189561932		0.13469357905514115	0.4912339971550498
BTBD2	0.20716669546688854		0.13474233338208766	0.49123711340206183
CYB561A3	0.20716635384314264		0.13474233338208766	0.49123711340206183
SNX10	0.20709624715202563		0.13491297352640047	0.4917718144659677
SMIM19	0.20694664696649717		0.13528838184388864	0.49305259417199715
C21orf2	0.2069143041266822		0.13537613963239237	0.49314508968211684
AC008764.2	0.206912918296985		0.13538101506508704	0.49314508968211684
CFAP69	0.20691046336380273		0.13538589049778169	0.49314508968211684
RPSA	0.20689929608007132		0.13541026766125494	0.4931463068181818
FHOD1	0.20683294236362446		0.13564428843059823	0.4939108823007279
PTOV1-AS2	0.20673699694548225		0.1359075617961094	0.49478168264110756
SGSM2	0.20668614413611736		0.13606357564233826	0.49526175687666374
TGFA	0.20661968785669632		0.13622446492126175	0.4957594038325053
AC015911.3	0.2065948152051768		0.13626834381551362	0.49583111584175976
AC004687.1	0.20655297611781884		0.13638535420018527	0.49616885420361834
AC008870.2	0.20653233725353967		0.13641948222904782	0.49620500088668196
FAM71F2	0.2064417845498824		0.13668275559455903	0.4970744680851064
CRTC3	0.2064325710848781		0.13670713275803228	0.497074986704485
MTUS1	0.20640401766318114		0.13681439227731462	0.49737681673165546
AC090589.3	0.2063549136416176		0.1369265272292916	0.49769626085415564
NPIPA5	0.2063175393753922		0.13702403588318463	0.4979624379872431
TMEM126A	0.20621711927221067		0.13729218468139048	0.4988485385296723
AC079922.1	0.206194935149504		0.1373604407391156	0.49900814736096355
YTHDC1	0.20605040295977856		0.13770172102774123	0.5001593766601735
MTRNR2L1	0.20603646252379695		0.13775535078738238	0.5002655807365439
IGLV1-47	0.20598481413828854		0.13789186290283262	0.5006726854310497
TRAK1	0.20592516483731196		0.13808688021061868	0.5012033268448062
PADI2	0.20592446774298875		0.13808688021061868	0.5012033268448062
SMCO3	0.20588785322704148		0.13816001170103848	0.5013800424628451
LIMA1	0.20582443664352362		0.13831115011457268	0.5018397311162215
BRD1	0.2057441742641716		0.1384574130954122	0.5022458001768347
AC007688.2	0.20574063396381925		0.13847203939349617	0.5022458001768347
RAP2C-AS1	0.2057132719613179		0.138530544585832	0.5023691654879774
CALHM2	0.20563764644964688		0.13874506362439668	0.5029692470837752
NDUFB8	0.20563239582877565		0.13874506362439668	0.5029692470837752
SARM1	0.20559520902200612		0.13882794598020573	0.5031807739883372
AP003352.1	0.205453304607063		0.13922285602847254	0.5045229681978799
MXRA8	0.20544223094801217		0.1392667349227244	0.5045928281222399
SLC16A5	0.20540751692217468		0.13940324703817464	0.5049982338396327
AL359075.2	0.2053905332807986		0.13944225049973186	0.5050503266819708
USP27X-AS1	0.2053573269251418		0.13955438545170884	0.505367231638418
HUNK	0.20533338400784948		0.13960313977865535	0.5053829862336745
NPY1R	0.2053316205458392		0.13960801521135	0.5053829862336745
RNASE6	0.20523755970303945		0.13980790795183073	0.5059280169371912
LINC01089	0.20523226978631193		0.13980790795183073	0.5059280169371912
PNPLA3	0.20519560953004928		0.13989566574033446	0.5061022927689595
TRAF3IP2	0.20519231981493402		0.13990541660572375	0.5061022927689595
AZI2	0.2051515212807426		0.1400029252596168	0.5063657203315113
SLC16A4	0.2051124217177996		0.1400809321827312	0.506558533145275
SMIM27	0.2050832165003669		0.14015893910584565	0.5067512779834302
AL356488.3	0.20499330756521864		0.14028082492321192	0.5071025731406414
ZBTB8A	0.20497149924593916		0.14035883184632636	0.507295154185022
NLE1	0.2049466754210346		0.14040758617327287	0.5073819591261451
GSTM1	0.20492281062233555		0.14046121593291405	0.5074863484234632
TMEM9B-AS1	0.20488998649183535		0.140587977182975	0.5078548784783375
GSTM5	0.20484637771802908		0.14066110867339476	0.5080295826730059
RPL23AP42	0.20480452781357653		0.1407586173272878	0.5081295090621151
SLC4A7	0.20480053079124827		0.14076349275998246	0.5081295090621151
ATP10D	0.20478099139246603		0.14077324362537175	0.5081295090621151
UNC50	0.20477582764327562		0.1407878699234557	0.5081295090621151
KRT222	0.20475218475213872		0.14086587684657012	0.5083216045038704
AL683813.1	0.20455412486059749		0.14135829554872995	0.5099190995427366
HNRNPA1P48	0.20455171205397374		0.14135829554872995	0.5099190995427366
C3orf62	0.20453857577238896		0.14139242357759252	0.5099525232987516
CDC42EP1	0.2045115611028881		0.14148018136609625	0.5101793248945148
ADNP-AS1	0.20446241913456908		0.14162156891424113	0.5105448154657294
TAZ	0.20445359891102155		0.14163131977963045	0.5105448154657294
AMPH	0.20440832266272677		0.1417678318950807	0.5109471094710947
RSL24D1	0.20437882957784104		0.14187021598166838	0.5112262825017568
TENM3	0.20417782426704784		0.1423723855492175	0.5128182616330115
SEMA3E	0.20417621820140341		0.1423723855492175	0.5128182616330115
GUCA1B	0.20416616891646497		0.14238701184730146	0.5128182616330115
PKD1P6	0.20399893035797076		0.14286480425137732	0.5144487359550561
SHC2	0.20387396971040325		0.14313295304958315	0.5153238546603475
LINC00240	0.20385572463883084		0.14319145824191898	0.5154440154440154
AL512625.3	0.20379709403843937		0.14336697381892644	0.5159852605720302
NTM	0.2037300746351917		0.14351811223246064	0.5164006314681635
GEM	0.20372248402769652		0.14353273853054457	0.5164006314681635
ARFGAP3	0.2036105640407625		0.14383501535761298	0.5173974044195019
ATP6V1E1	0.20359212721490041		0.14386914338647555	0.5174294231106435
TBCEL	0.20351136962106967		0.14404953439617765	0.5179873772791023
ERP44	0.20344733346607244		0.14424942713665836	0.5185769365580091
TRPV4	0.20343671091378054		0.14426405343474233	0.5185769365580091
PCDHB14	0.20331058028331547		0.1445809565598947	0.5196250219029263
PRCP	0.20320495417203302		0.14482472819462727	0.5203956582633054
TMEM170A	0.20317419669114667		0.14488810881965775	0.5203956582633054
PRKAG2	0.20316465894926963		0.14489785968504704	0.5203956582633054
