Name	Score	0.95 MoE	p-value	FDR
X59618_at	0.292568321491249		0.04383503997755646	0.33351120597652084
D50918_at	0.29244854507304474		0.043947257679899	0.33400852878464815
U90912_at	0.292076106560227		0.04419974751016973	0.3354564755838641
L24774_s_at	0.2919260273578083		0.04428391078692664	0.3354564755838641
X05855_s_at	0.2918499705250333		0.04432599242530509	0.3354564755838641
U46767_at	0.29183408905633984		0.04432599242530509	0.3354564755838641
U52827_at	0.291794861275907		0.044410155702062	0.33548728813559325
U80034_at	0.2917812768063632		0.044424182914854816	0.33548728813559325
HG907-HT907_at	0.2914813298255731		0.04453640061719736	0.33593256059009485
S72008_at	0.2914508361101195		0.04457848225557582	0.33593256059009485
Z68747_at	0.291323840147308		0.04463459110674709	0.33593256059009485
HG2707-HT2803_at	0.2911275552489597		0.04469069995791836	0.33593256059009485
U61397_s_at	0.2911000102297834		0.044718754383504	0.33593256059009485
HG1877-HT1917_s_at	0.2908740374089904		0.04491513536260345	0.33680336487907464
U16258_at	0.29083349504361605		0.04492916257539627	0.33680336487907464
M67468_s_at	0.2905813680248422		0.04509748912891009	0.33771008403361347
D13630_at	0.2904151220960948		0.04522373404404545	0.33830010493179435
U64871_at	0.2902839472415493		0.04527984289521672	0.3383647798742138
L38951_at	0.2902058555419225		0.04534997895918081	0.33853403141361255
X78712_at	0.2900631608657595		0.04547622387431617	0.3386221294363257
U56816_at	0.2899969204751518		0.04549025108710899	0.3386221294363257
D80006_at	0.2899635330367422		0.04550427829990181	0.3386221294363257
X69878_at	0.28987718721796174		0.0455744143638659	0.33864583333333337
HG1139-HT4910_at	0.28983179019449035		0.04560246878945154	0.33864583333333337
X75252_at	0.2897093203193182		0.04567260485341563	0.33866943866943866
HG2238-HT2321_s_at	0.2895778680712017		0.045700659279001264	0.33866943866943866
L33798_at	0.28947388787263684		0.045756768130172536	0.33873312564901353
U01102_at	0.2893312282807501		0.045826904194136625	0.3389004149377593
L42452_at	0.28844865289120003		0.04644410155702062	0.3422722620266121
U41654_at	0.2882697146032994		0.046542292046570344	0.3422722620266121
L77886_at	0.28824736714825133		0.046542292046570344	0.3422722620266121
HG4316-HT4586_at	0.28817157197814386		0.04657034647215598	0.3422722620266121
S79854_at	0.28803741347831907		0.046640482536120076	0.3422722620266121
U18235_at	0.28803278601016274		0.046640482536120076	0.3422722620266121
D50063_at	0.28785980787992904		0.04672464581287698	0.3422722620266121
Z47727_at	0.2877795069556083		0.04676672745125544	0.3422722620266121
X66079_at	0.2877322434362722		0.046780754664048255	0.3422722620266121
L18960_at	0.287728651833843		0.046780754664048255	0.3422722620266121
L10377_s_at	0.2876666204942177		0.046850890728012344	0.3422722620266121
X89576_at	0.2876246188575383		0.0468929723663908	0.3422722620266121
D11428_at	0.2876065278450296		0.046906999579183616	0.3422722620266121
L27706_at	0.2873719103352952		0.047033244494318976	0.3427987742594484
HG1400-HT1400_s_at	0.2872467392430971		0.04707532613269743	0.3427987742594484
U11036_at	0.28706621763113604		0.0472015710478328	0.3433673469387755
X78669_at	0.2870388284358986		0.04727170711179689	0.3435270132517839
D13789_at	0.2867728935588907		0.04746808809089634	0.3446028513238289
HG4716-HT5158_at	0.2864314815675023		0.04763641464441016	0.34547304170905396
X91148_at	0.2859404629676556		0.04783279562350961	0.3465447154471545
U36501_at	0.28574428738723984		0.04807125824098751	0.34776119402985073
X79353_at	0.2855212627761202		0.048239584794501335	0.34776119402985073
D87461_at	0.28548887462944084		0.048239584794501335	0.34776119402985073
M60749_at	0.2854781787594968		0.048239584794501335	0.34776119402985073
X78627_at	0.2853304215872779		0.04839388413522233	0.34776119402985073
L07515_at	0.28510122413503647		0.048576237901528964	0.34776119402985073
S81083_cds1_at	0.2850885170640158		0.048576237901528964	0.34776119402985073
K03218_at	0.28504977569334944		0.048632346752700235	0.34776119402985073
S62539_at	0.28503695095868775		0.04864637396549305	0.34776119402985073
HG3731-HT4001_at	0.28503207281432164		0.04864637396549305	0.34776119402985073
X81420_at	0.2850297196060241		0.04864637396549305	0.34776119402985073
M12625_at	0.2850277348544012		0.04864637396549305	0.34776119402985073
U07349_at	0.28493835737911405		0.04870248281666433	0.34776119402985073
Y09912_rna1_at	0.28472500400161566		0.04880067330621406	0.34776119402985073
D79998_at	0.2846420934104738		0.048870809370178146	0.34776119402985073
D42054_at	0.28462646674513825		0.048870809370178146	0.34776119402985073
X54162_at	0.28456844568827677		0.04889886379576378	0.34776119402985073
U75362_at	0.2844482134924547		0.04896899985972787	0.34776119402985073
U79667_s_at	0.28443788256529356		0.04896899985972787	0.34776119402985073
X74008_at	0.2843483340066603		0.04902510871089914	0.34776119402985073
M97639_at	0.2843349880146663		0.04902510871089914	0.34776119402985073
M26602_at	0.28402056824508976		0.049179408051620147	0.34826216484607747
M23613_at	0.2839845667359873		0.049193435264412964	0.34826216484607747
M60784_s_at	0.2836817373012438		0.04943189788189087	0.3496031746031746
HG3942-HT4212_at	0.28351551807710607		0.04955814279702623	0.35014866204162537
AB000410_s_at	0.28339868037631977		0.0496142516481975	0.3501980198019802
D10326_s_at	0.28311336305884244		0.04978257820171132	0.3506903353057199
L04282_at	0.28308149726412074		0.04978257820171132	0.3506903353057199
U18271_cds1_at	0.28293414003565637		0.049838687052882594	0.3506903353057199
X76057_at	0.282906928813926		0.04988076869126105	0.3506903353057199
U83908_at	0.2827600411354091		0.04997895918081077	0.35103448275862065
U60276_at	0.28250121170930426		0.05013325852153177	0.3517716535433071
L29339_at	0.28244673011017096		0.0502314490110815	0.35211406096361847
U26032_at	0.28223445416210674		0.05037172113900968	0.3525024533856722
U16660_at	0.2822107206902586		0.0503857483518025	0.3525024533856722
M22877_at	0.2821617864375956		0.05044185720297377	0.3525490196078432
Z22865_at	0.28206364948855794		0.05049796605414504	0.3525954946131244
HG1322-HT5143_s_at	0.28185997763874854		0.05069434703324449	0.3536203522504892
M10050_at	0.2817429760371754		0.05082059194837986	0.35415444770283483
L08096_s_at	0.2812486015400999		0.05110113620423622	0.35576171874999996
M68520_at	0.2812219502443146		0.05115724505540749	0.35580487804878047
X98258_at	0.2810140609702524		0.0512414083321644	0.35604288499025344
HG2414-HT2510_s_at	0.2808983456392666		0.05133959882171413	0.35637779941577413
HG110-HT110_s_at	0.28070793328840465		0.051479870949642306	0.3569350145489815
L13740_at	0.28054842290180987		0.051550007013606396	0.3569350145489815
S83198_at	0.28036054347006495		0.051620143077570485	0.3569350145489815
X97301_at	0.2803559655768517		0.051620143077570485	0.3569350145489815
HG1148-HT1148_at	0.27975114283521413		0.0519427689718053	0.35881782945736435
U36922_at	0.2795595124104131		0.052125122738111936	0.35972894482090995
M77481_rna1_f_at	0.2793093097436847		0.052195258802076025	0.35986460348162475
M13755_at	0.2791227173324997		0.05234955814279703	0.36057971014492757
AFFX-BioC-5_st	0.2789187423937197		0.05254593912189648	0.3615014436958614
M21142_cds2_s_at	0.27885462234290287		0.05261607518586057	0.3615014436958614
HG3345-HT3522_at	0.27878828582326176		0.052644129611446204	0.3615014436958614
X15949_at	0.27871474384933603		0.05268621124982466	0.3615014436958614
Z48314_s_at	0.27855671230996865		0.052812456164960025	0.36201923076923076
HG1515-HT1515_f_at	0.27814950004108124		0.053078973208023565	0.3634966378482229
J02902_at	0.277906108559736		0.053205218123158926	0.3636015325670498
X04434_at	0.2779056488514963		0.053205218123158926	0.3636015325670498
X07203_at	0.2778427493690856		0.05324729976153738	0.3636015325670498
X84194_at	0.2777779079065764		0.053317435825501476	0.36373205741626796
S75989_at	0.2775707323800968		0.053457707953429655	0.36434034416826006
U09303_at	0.27744731288839625		0.05354187123018656	0.36456542502387773
L10373_at	0.27723268858729505		0.05366811614532192	0.3650142993326978
X65873_at	0.27719034288364025		0.05371019778370038	0.3650142993326978
L77571_at	0.2769983286696636		0.053836442698835744	0.36552380952380953
X58987_at	0.2766288721867317		0.05428531350820592	0.36787072243346003
HG3344-HT3521_at	0.27662053796551883		0.05428531350820592	0.36787072243346003
U20979_at	0.27619020679514866		0.054467667274512556	0.3685308056872038
X85372_at	0.27606544477860495		0.054537803338476645	0.3685308056872038
HG1614-HT1614_at	0.2760641949921105		0.054537803338476645	0.3685308056872038
U67784_at	0.27585591275405746		0.05470612989199046	0.3693181818181818
X82494_at	0.27535458874829294		0.055126946275775	0.37157695939565627
X04347_s_at	0.27532207660757946		0.05515500070136064	0.37157695939565627
X66899_at	0.27526192015644674		0.05519708233973909	0.37157695939565627
U34301_at	0.27492469640160416		0.05547762659559546	0.3731132075471698
U90551_at	0.274673106085875		0.05580025248983027	0.3748587570621469
D86981_at	0.2745802391294652		0.05584233412820872	0.3748587570621469
X51405_at	0.2744713005455486		0.05595455183055127	0.37518796992481207
AD000092_cds7_s_at	0.2744312226759389		0.055996633468929725	0.37518796992481207
U36448_at	0.2740790924735769		0.05615093280965072	0.37574906367041194
U72263_s_at	0.27400731207321133		0.05622106887361481	0.37574906367041194
U23752_at	0.27398769249011734		0.05627717772478608	0.37574906367041194
X64728_at	0.2739736876413513		0.0562912049375789	0.37574906367041194
X90846_s_at	0.2738540897718651		0.05637536821433581	0.37595884003741814
L76159_at	0.2733536781227458		0.0567541029597419	0.3781308411214953
AFFX-HUMRGE/M10098_3_at	0.27292944945763026		0.057273109833076166	0.3808768656716418
D85758_at	0.27288064784296034		0.057273109833076166	0.3808768656716418
U94333_at	0.27265068928107905		0.05738532753541871	0.38102325581395347
X68505_s_at	0.27262204971923576		0.05742740917379717	0.38102325581395347
M92439_at	0.27261535817701693		0.057455463599382806	0.38102325581395347
Z48804_at	0.2724837764477043		0.05755365408893253	0.3813197026022305
D21205_at	0.27226013184452214		0.05777808949361762	0.3824512534818941
M74161_at	0.27204178054432854		0.05794641604713144	0.38287037037037036
HG3597-HT3800_f_at	0.27200639103824975		0.05798849768550989	0.38287037037037036
L23333_s_at	0.27197641194407995		0.05800252489830271	0.38287037037037036
M79462_at	0.27178464910900807		0.05811474260064525	0.3832562442183164
U56085_at	0.27163480402647805		0.05821293309019498	0.38354898336414045
X94628_rna1_s_at	0.2713298311782639		0.058549586197222614	0.38541089566020315
J03778_s_at	0.2707432558086399		0.0590826202833497	0.3885608856088561
U70735_at	0.27058570463248555		0.05926497404965633	0.3894009216589862
U81607_at	0.27039453583182876		0.05941927339037733	0.3900552486187845
HG3999-HT4269_at	0.27019831035752834		0.05960162715668397	0.3908923643054278
HG3790-HT4060_at	0.26985316984419305		0.059896198625333144	0.39246323529411764
L29217_at	0.2694887859992419		0.06014868845560387	0.39339449541284405
D50916_at	0.26947461104329357		0.06014868845560387	0.39339449541284405
X12530_s_at	0.2692743079298417		0.060331042221910505	0.39422548120989914
M36542_s_at	0.2689920526885491		0.06049936877542432	0.3945205479452055
Z24459_xpt5_at	0.2689370179390851		0.06052742320100996	0.3945205479452055
X91648_at	0.268886189473081		0.0605554776265956	0.3945205479452055
U83303_cds2_at	0.2688481380585571		0.06059755926497405	0.3945205479452055
D43950_at	0.26842738363577073		0.060976294010380135	0.39662408759124085
M29877_at	0.2680572848190971		0.06143919203254313	0.39918032786885244
U58033_at	0.26794416378866925		0.061481273670921585	0.39918032786885244
M60047_at	0.26786640195316813		0.061537382522092864	0.39918107370336675
U49188_at	0.267766839573262		0.06162154579884977	0.39936363636363637
X00274_at	0.2677289823432304		0.06169168186281386	0.3994550408719347
X60299_s_at	0.26762371685063313		0.06176181792677795	0.399546279491833
L04947_at	0.2674758400019983		0.06190209005470613	0.39963898916967516
D86972_at	0.2674639458745765		0.06190209005470613	0.39963898916967516
M77144_rna1_at	0.26739814950857077		0.0619581989058774	0.39963898916967516
M34065_at	0.26730646571261435		0.06205638939542713	0.39963898916967516
AFFX-HUMRGE/M10098_M_at	0.2672529733468999		0.06207041660821995	0.39963898916967516
M32879_at	0.2672218200937487		0.062112498246598404	0.39963898916967516
U83246_at	0.26685690761435343		0.06232290643849067	0.39982014388489207
L32866_at	0.26685119702755294		0.06232290643849067	0.39982014388489207
M62400_at	0.2667803750833311		0.06235096086407631	0.39982014388489207
D83032_at	0.26676151389821223		0.062364988076869125	0.39982014388489207
D86425_at	0.26661285982827093		0.062435124140833215	0.3999101527403414
X05855_at	0.26655074224396924		0.06251928741759012	0.40008952551477167
U02687_at	0.26645243977236377		0.06260345069434703	0.40008952551477167
L19063_at	0.26640856465516716		0.0626595595455183	0.40008952551477167
J03890_rna1_at	0.2663401587914613		0.06268761397110394	0.40008952551477167
X89894_at	0.2660745993974039		0.0628839949502034	0.40098389982110916
X62535_at	0.2660101009399687		0.06295413101416748	0.4010723860589812
D86968_at	0.2659333558186504		0.06302426707813158	0.40115761353517365
Z84722_at	0.26578209334102476		0.06310843035488849	0.40115761353517365
U85946_at	0.2657401342136216		0.06315051199326693	0.40115761353517365
M24398_at	0.2656740609046181		0.0631925936316454	0.40115761353517365
AF007875_at	0.2654661336164103		0.06333286575957357	0.4016903914590747
Z48579_at	0.2651951012794195		0.06355730116425866	0.40275555555555553
D50840_at	0.26506776963988354		0.06369757329218684	0.40292812777284825
Y07595_at	0.26505080545165993		0.06369757329218684	0.40292812777284825
Z83806_at	0.26463176967721147		0.06402019918642166	0.40460992907801413
HG2887-HT3031_at	0.2644847442054		0.0642165801655211	0.4052212389380531
HG3132-HT3308_at	0.2644504339869412		0.06423060737831393	0.4052212389380531
L06147_at	0.264322545950994		0.06434282508065647	0.4053003533568904
X95826_at	0.26427558776239896		0.06435685229344928	0.4053003533568904
X17025_at	0.2640413926203073		0.06449712442137748	0.4058252427184466
U35139_at	0.2639524397512713		0.06466545097489129	0.4060739436619718
HG4310-HT4580_at	0.26391078795708484		0.06470753261326974	0.4060739436619718
U96113_at	0.2639012496846973		0.06470753261326974	0.4060739436619718
HG2247-HT2332_at	0.26370999960660446		0.06481975031561228	0.4064204045734388
D38076_at	0.2634415474856461		0.06500210408191892	0.40720562390158166
L11373_at	0.2632709103970152		0.06515640342263992	0.4072743207712533
U90437_at	0.2632499227205875		0.06515640342263992	0.4072743207712533
U28727_at	0.2632227135423853		0.06518445784822556	0.4072743207712533
M81780_cds3_at	0.2631051412812804		0.0652966755505681	0.40743657042869647
U33054_at	0.26301411284549897		0.06532472997615374	0.40743657042869647
J05633_at	0.26287853139467554		0.06540889325291065	0.4076048951048951
X91141_at	0.2626572141810932		0.06563332865759573	0.408646288209607
AFFX-ThrX-3_at	0.2625206089942332		0.06570346472155983	0.4087260034904014
X81817_at	0.2622454427616451		0.06588581848786645	0.4095030514385352
L10678_at	0.26204958884485197		0.06602609061579465	0.4100174216027875
M22632_at	0.26188162539820137		0.06609622667975873	0.41009573542210614
D87077_at	0.261715184192218		0.06616636274372283	0.4101739130434783
D87443_at	0.2613264901017993		0.06651704306354328	0.411989574283232
U84487_at	0.26117292646765755		0.0666853696170571	0.41267361111111117
U02609_at	0.26082147459894567		0.067078131575256	0.41380500431406386
X59656_at	0.26079157397525976		0.067078131575256	0.41380500431406386
X00949_at	0.26068278926124944		0.06712021321363446	0.41380500431406386
X99894_at	0.26065598051950883		0.06714826763922009	0.41380500431406386
U73191_at	0.2605942543103976		0.0671622948520129	0.41380500431406386
HG3227-HT3404_at	0.26053539515477986		0.06721840370318417	0.41380500431406386
L42572_at	0.26049556689467424		0.06727451255435545	0.41380500431406386
X77922_s_at	0.26028703268999576		0.06749894795904055	0.41388174807197947
Y10512_at	0.2602670919584678		0.06752700238462618	0.41388174807197947
M20919_at	0.2602590093760417		0.06752700238462618	0.41388174807197947
U27185_at	0.260178168985128		0.06765324729976153	0.41388174807197947
U95040_at	0.26009346087798524		0.0677093561509328	0.41388174807197947
D83243_at	0.2600214644563085		0.06775143778931127	0.41388174807197947
L20688_at	0.260013662211418		0.06775143778931127	0.41388174807197947
D16154_at	0.25998790908115477		0.06775143778931127	0.41388174807197947
X07696_at	0.25985778919537755		0.06783560106606817	0.41404109589041094
X85786_at	0.25968800475173875		0.06797587319399635	0.41454234388366124
Y12556_at	0.25956268734271576		0.06814419974751017	0.4149444918872759
U60665_at	0.2595061489092469		0.06815822696030299	0.4149444918872759
AFFX-HUMISGF3A/M97935_MB_at	0.25937410805454986		0.06822836302426707	0.4150170648464164
L34673_at	0.25922021377316473		0.06834058072660962	0.41507666098807494
M35531_at	0.25917294654127354		0.06835460793940244	0.41507666098807494
U06088_at	0.2589653234030822		0.06843877121615935	0.41523404255319146
V00536_rna1_at	0.2586507977144364		0.06862112498246599	0.41595925297113756
U09850_at	0.258468116769156		0.06871931547201571	0.41595925297113756
X52541_at	0.2584516094974584		0.06873334268480853	0.41595925297113756
X89750_at	0.25792955476584617		0.06919624070697153	0.4183050847457627
U18244_at	0.2578940591649432		0.06923832234534998	0.4183050847457627
AC002115_cds4_at	0.25766239281577646		0.06943470332444943	0.41913632514817944
U47105_at	0.2575144780472644		0.06954692102679198	0.4194585448392556
U39487_at	0.25733235332240206		0.0696451115163417	0.41969568892645814
Z29066_s_at	0.2568705888874028		0.06996773741057652	0.4211814345991561
U41763_at	0.25684041441404293		0.07000981904895497	0.4211814345991561
U68018_at	0.25655040186276284		0.07027633609201851	0.4218671152228764
M57703_s_at	0.2564911441335737		0.07033244494318978	0.4218671152228764
M13560_s_at	0.25643372483319643		0.07036049936877542	0.4218671152228764
M83651_at	0.2563860718203017		0.07036049936877542	0.4218671152228764
X65463_at	0.2561713442925912		0.07068312526301024	0.4234453781512605
S57887_at	0.2559181170721366		0.07087950624210969	0.42361809045226134
X54741_at	0.2558670309333922		0.07089353345490251	0.42361809045226134
X59303_s_at	0.255848679516777		0.07092158788048815	0.42361809045226134
X63468_at	0.2557910958736349		0.07094964230607378	0.42361809045226134
X95463_s_at	0.2555247078525434		0.07117407771075887	0.42460251046025105
U09550_at	0.2551086055877655		0.07167905737130033	0.4266666666666667
U50733_at	0.25508858681835356		0.07169308458409314	0.4266666666666667
Z47556_rna2_at	0.2550090447842823		0.07177724786085005	0.4266666666666667
M64572_at	0.25500047440843593		0.07177724786085005	0.4266666666666667
M21259_at	0.254980807952006		0.07181932949922851	0.4266666666666667
D17516_at	0.25480114826491396		0.07207181932949923	0.42781015820149876
X91809_at	0.25433871262979535		0.07264693505400477	0.43084577114427863
U23736_s_at	0.2542612632802375		0.07271707111796887	0.43084577114427863
M80397_s_at	0.2541951819461111		0.07280123439472577	0.43084577114427863
X58298_s_at	0.2540786701290379		0.07287137045868985	0.43084577114427863
U57452_at	0.2540639428413558		0.07288539767148268	0.43084577114427863
HG33-HT33_at	0.2539179101254559		0.07302566979941086	0.43131731565865783
U70439_s_at	0.2537570290675693		0.07325010520409594	0.43198347107438023
U77594_at	0.2536638019482559		0.07332024126806004	0.43198347107438023
U41737_at	0.2536475582238181		0.07332024126806004	0.43198347107438023
HG2188-HT2258_at	0.25354881527895073		0.07343245897040258	0.4322873658133774
U36500_at	0.25335608066807574		0.07358675831112357	0.4324546952224053
HG2239-HT2324_r_at	0.2533220436126005		0.07362883994950203	0.4324546952224053
X16260_s_at	0.25329737873992025		0.07364286716229486	0.4324546952224053
L43575_s_at	0.25297830138782074		0.07395146584373685	0.4330049261083744
M83712_s_at	0.252971384059805		0.07396549305652966	0.4330049261083744
D87012_at	0.2529464243276012		0.07396549305652966	0.4330049261083744
D13900_at	0.25292880900288056		0.07397952026932249	0.4330049261083744
U80987_s_at	0.25280212294965837		0.07409173797166503	0.4333059885151763
U80456_at	0.2527031111526688		0.07424603731238603	0.43357903357903355
Z48054_at	0.2526877380645032		0.07426006452517885	0.43357903357903355
X87843_at	0.2525749711257362		0.07442839107869266	0.4341205211726384
D85423_at	0.2524735283782409		0.07458269041941366	0.4341205211726384
AFFX-HUMRGE/M10098_5_at	0.2524649893879912		0.07458269041941366	0.4341205211726384
D50405_at	0.25240153849029506		0.07463879927058494	0.4341205211726384
M76729_at	0.2523378747244234		0.0746949081217562	0.4341205211726384
U03056_at	0.2522287714935745		0.0747650441857203	0.4341205211726384
X92106_at	0.2522049917221727		0.07477907139851311	0.4341205211726384
J04970_at	0.25214719293282145		0.07486323467527002	0.43422764227642274
L11239_at	0.252094571948919		0.07491934352644129	0.43422764227642274
U71300_at	0.25200163559170424		0.07498947959040539	0.43428107229894397
L10378_at	0.25192345212550493		0.07505961565436947	0.43433441558441555
U44848_at	0.2518381977032524		0.07521391499509048	0.43449392712550605
D49742_at	0.2518342385473201		0.07521391499509048	0.43449392712550605
D90224_at	0.25176231301419694		0.07527002384626175	0.43449392712550605
U96915_at	0.251518709956533		0.07539626876139711	0.43484236054971703
U91985_at	0.2514486211266498		0.07545237761256839	0.43484236054971703
D14657_at	0.2512114347405475		0.07567681301725347	0.43578352180936997
X76061_at	0.2511122698861686		0.07574694908121757	0.43583535108958843
HG1996-HT2044_at	0.2509763902869599		0.07594333006031702	0.4366129032258065
X74837_at	0.25086561034650173		0.0760134661242811	0.43666398066075746
M58600_rna1_at	0.25074786810676214		0.0760836021882452	0.43671497584541064
X83543_at	0.25040103234062083		0.0764763641464441	0.4385048231511254
D11086_at	0.25038159003389887		0.07651844578482256	0.4385048231511254
Z46973_at	0.2501299793539756		0.07675690840230047	0.4393258426966292
AFFX-BioDn-3_at	0.2501032221181789		0.0767849628278861	0.4393258426966292
X95425_s_at	0.24955109855582716		0.07728994248842755	0.4418604651162791
D12485_at	0.24945966092760766		0.07738813297797728	0.44206730769230773
AB000897_at	0.24856559574344997		0.07828587459671764	0.4468374699759808
X56411_rna1_at	0.24840130341000718		0.07846822836302426	0.44752
U33286_at	0.2482958864256651		0.07859447327815963	0.44768370607028757
X76942_s_at	0.2482159199295584		0.07862252770374527	0.44768370607028757
U38810_at	0.2479137161220413		0.07898723523635853	0.4491228070175439
D49738_at	0.2478945746966932		0.07900126244915136	0.4491228070175439
M64710_s_at	0.24776132965128422		0.07908542572590826	0.4492430278884462
M86934_at	0.247453915307833		0.07936596998176462	0.45043754972155925
Z34975_at	0.24741665813937377		0.0794220788329359	0.45043754972155925
M81118_at	0.24708635686879682		0.07975873193996352	0.4515463917525774
HG2228-HT2305_at	0.24708228327930656		0.07975873193996352	0.4515463917525774
X62048_at	0.24697750349332528		0.07987094964230608	0.4515463917525774
HG3299-HT3476_at	0.24697586457008514		0.07987094964230608	0.4515463917525774
L12723_at	0.2466215445192618		0.0804320381540188	0.4542359461599367
AF001787_s_at	0.2465943004154715		0.08047411979239726	0.4542359461599367
L25080_at	0.2463754161072274		0.08064244634591107	0.45446640316205533
Z73903_at	0.2463655289355391		0.08064244634591107	0.45446640316205533
U65410_at	0.2461661131838824		0.08078271847383925	0.4548973143759874
L25876_at	0.24605563558238155		0.08088090896338898	0.45509076558800315
U22680_at	0.2458410225687739		0.08109131715528124	0.4557919621749409
X83535_s_at	0.24580391011728847		0.0811333987936597	0.4557919621749409
L05148_at	0.24559225486490222		0.08135783419834479	0.45649095200629425
D13637_at	0.24557083011789957		0.08138588862393042	0.45649095200629425
D28383_at	0.24494990170078204		0.08196100434843596	0.45935534591194965
X53595_s_at	0.24390675342123339		0.08294290924393323	0.4642072213500785
L28997_at	0.24389593164449214		0.08295693645672605	0.4642072213500785
X17059_s_at	0.2437974043874816		0.08304109973348296	0.4643137254901961
U32849_at	0.24368899407506678		0.08312526301023987	0.4644200626959248
Z22555_at	0.2435421015232928		0.08323748071258241	0.464682850430697
U94836_at	0.2434341328579745		0.08333567120213213	0.4647150663544106
S77835_s_at	0.2432388847516208		0.08347594333006032	0.4647150663544106
D87735_at	0.24320943730133443		0.08347594333006032	0.4647150663544106
S39329_at	0.2431569540019211		0.08350399775564596	0.4647150663544106
X55733_at	0.24295612756067098		0.08374246037312386	0.4656786271450858
U30930_at	0.24279013774034286		0.08388273250105203	0.466095089633671
S81957_at	0.24269277893638522		0.0840791134801515	0.4664852255054432
X61070_at	0.2426507772393421		0.08409314069294431	0.4664852255054432
U72761_at	0.24262026585974572		0.08414924954411558	0.4664852255054432
D10511_at	0.2424625818354685		0.08426146724645812	0.46674436674436676
HG4582-HT4987_at	0.2421627960839224		0.0845560387151073	0.4677519379844961
X52882_at	0.2421369312861216		0.08458409314069294	0.4677519379844961
D83017_s_at	0.24204179210486446		0.08464020199186421	0.4677519379844961
D85429_at	0.2418730823399079		0.08483658297096366	0.4684740511231603
Y00978_at	0.24169017758808364		0.08492074624772057	0.4685758513931888
D21260_at	0.24160105583271468		0.0850189367372703	0.4687548337200309
HG1699-HT1704_s_at	0.24147292535098835		0.08514518165240567	0.4690880989180835
HG371-HT1063_s_at	0.24107971737811082		0.08550988918501894	0.4707335907335907
M60828_at	0.2407886888900991		0.08581848786646093	0.47190146266358735
M29204_at	0.24065549318516274		0.08591667835601066	0.47190146266358735
L00058_at	0.24058453172322936		0.08598681441997474	0.47190146266358735
HG4417-HT4687_f_at	0.24056894788212654		0.08598681441997474	0.47190146266358735
M36430_s_at	0.24040276557509496		0.0860990321223173	0.47215384615384615
X15217_at	0.24029966456223786		0.08622527703745266	0.4722734254992319
U80040_at	0.24026723791475077		0.08625333146303829	0.4722734254992319
U32986_s_at	0.23984978478993038		0.0868003927619582	0.47432950191570883
X53683_at	0.23984622481085208		0.0868003927619582	0.47432950191570883
M30938_at	0.2398202550012178		0.08682844718754383	0.47432950191570883
D25218_at	0.23957292616617534		0.0871089914434002	0.4754977029096478
X72790_at	0.23931762304550974		0.0875718894655632	0.47765876052027545
HG658-HT658_f_at	0.23920521937476824		0.08771216159349138	0.4780581039755352
D26018_at	0.2390701440816606		0.087894515359798	0.4786860198624904
L07956_at	0.23886050693729105		0.08814700519006874	0.47969465648854964
L40410_at	0.23866866105030976		0.08828727731799692	0.480091533180778
X77777_s_at	0.23823329765619042		0.08883433861691682	0.48269817073170734
X99802_at	0.23783364463605858		0.08915696451115164	0.4840822543792841
M21904_at	0.2375381542777959		0.08950764483097208	0.4856164383561644
U25826_at	0.2374081911677301		0.08967597138448591	0.4861596958174905
J04809_rna1_at	0.23723159481684128		0.08994248842754944	0.4872340425531914
M86737_at	0.23710848787262184		0.09011081498106326	0.48740515933232165
U80184_rna1_at	0.23710019017805958		0.09011081498106326	0.48740515933232165
U12897_at	0.2369659263226276		0.09027914153457708	0.487945413191812
U60808_s_at	0.2363311145840997		0.0908402300462898	0.4906060606060606
U14577_s_at	0.23610903828501323		0.09100855659980361	0.4911430734292203
S67970_at	0.23596046947420216		0.09117688315331744	0.49167927382753407
M12036_at	0.2358700716330739		0.09134520970683126	0.4918168168168168
U20860_at	0.23580838627150497		0.09140131855800253	0.4918168168168168
X72925_at	0.23570411674713712		0.09149950904755225	0.4918168168168168
M16594_at	0.23549146947574767		0.09168186281385889	0.4918168168168168
M11567_rna1_at	0.23537857294878736		0.09172394445223735	0.4918168168168168
HG167-HT167_s_at	0.23537666894083628		0.09172394445223735	0.4918168168168168
D29640_s_at	0.23519317122978164		0.09183616215457989	0.4918168168168168
L05500_at	0.23514708762351036		0.09186421658016553	0.4918168168168168
M69013_at	0.2351094502169785		0.09187824379295834	0.4918168168168168
U18259_at	0.23510060380097417		0.09189227100575116	0.4918168168168168
J04449_at	0.23454627157175517		0.0924673867302567	0.49430284857571216
D17390_at	0.23448148198656046		0.09249544115584234	0.49430284857571216
HG3111-HT3287_at	0.234355694804878		0.09263571328377052	0.49468164794007496
U20285_at	0.23367118084595032		0.09322485622106888	0.4970830216903515
M55153_at	0.23365573662444808		0.09322485622106888	0.4970830216903515
M23533_at	0.23333878435867847		0.0937158086688175	0.4993273542600897
J04046_s_at	0.23321154495321988		0.0937859447327816	0.49932785660941
X95190_at	0.23293650418624157		0.09405246177584514	0.5002980625931446
U25138_at	0.2329040121407222		0.09412259783980922	0.5002980625931446
L14922_at	0.23287187993384498		0.0941787066909805	0.5002980625931446
V00551_f_at	0.2327818913710584		0.09436106045728714	0.5008935219657483
X60003_s_at	0.23264569179640007		0.09455744143638659	0.5015624999999999
