Name	Score	0.95 MoE	p-value	FDR
AC127502.1	0.5839359467376447		4.8754326946516506e-06	8.583690987124464e-05
ARHGAP31	0.58370470015309		4.8754326946516506e-06	8.583690987124464e-05
KCNB1	0.5836194359873488		4.8754326946516506e-06	8.583690987124464e-05
CPA1	0.5835545711838004		4.8754326946516506e-06	8.583690987124464e-05
AC069224.1	0.5835293653589122		4.8754326946516506e-06	8.583690987124464e-05
SESN1	0.583445747626248		4.8754326946516506e-06	8.583690987124464e-05
MYL3	0.5833126992381186		4.8754326946516506e-06	8.583690987124464e-05
AC093110.1	0.5832444856058381		4.8754326946516506e-06	8.583690987124464e-05
C1orf123	0.5832311202575041		4.8754326946516506e-06	8.583690987124464e-05
PAN3-AS1	0.5830483520225324		4.8754326946516506e-06	8.583690987124464e-05
AP003071.4	0.5829335708130846		4.8754326946516506e-06	8.583690987124464e-05
AMIGO2	0.5828386343817615		4.8754326946516506e-06	8.583690987124464e-05
GRIP2	0.5827003510482938		4.8754326946516506e-06	8.583690987124464e-05
LRRN3	0.5825887316794175		4.8754326946516506e-06	8.583690987124464e-05
PTGFR	0.582532880614222		4.8754326946516506e-06	8.583690987124464e-05
TSPYL2	0.5825143974141714		4.8754326946516506e-06	8.583690987124464e-05
SLC25A21-AS1	0.5823214563349728		4.8754326946516506e-06	8.583690987124464e-05
ACCS	0.5822820908925669		4.8754326946516506e-06	8.583690987124464e-05
RRAGD	0.581936856736009		4.8754326946516506e-06	8.583690987124464e-05
TMEM100	0.5819000894375369		4.8754326946516506e-06	8.583690987124464e-05
AC099343.3	0.5817101475495581		4.8754326946516506e-06	8.583690987124464e-05
ESYT1	0.5815342409158045		4.8754326946516506e-06	8.583690987124464e-05
PRR5	0.5813476929578905		4.8754326946516506e-06	8.583690987124464e-05
DOC2B	0.5813116591461295		4.8754326946516506e-06	8.583690987124464e-05
CNRIP1	0.5812658486708833		4.8754326946516506e-06	8.583690987124464e-05
MS4A4A	0.5805746457104837		4.8754326946516506e-06	8.583690987124464e-05
ANGPT1	0.5804365578221853		4.8754326946516506e-06	8.583690987124464e-05
AL645933.2	0.5804301414873253		4.8754326946516506e-06	8.583690987124464e-05
SAA4	0.5802581514148376		4.8754326946516506e-06	8.583690987124464e-05
WISP3	0.580200318713532		4.8754326946516506e-06	8.583690987124464e-05
KCNIP2	0.5800828866218685		4.8754326946516506e-06	8.583690987124464e-05
TP63	0.5798840961950366		4.8754326946516506e-06	8.583690987124464e-05
RPL13AP5	0.5796841623776282		4.8754326946516506e-06	8.583690987124464e-05
CAMK1	0.5796024652126814		4.8754326946516506e-06	8.583690987124464e-05
RPL23AP49	0.5793827205190978		4.8754326946516506e-06	8.583690987124464e-05
ATXN1L	0.5793174046385737		4.8754326946516506e-06	8.583690987124464e-05
PRRG1	0.5792809519961807		4.8754326946516506e-06	8.583690987124464e-05
SOSTDC1	0.5791709922981024		4.8754326946516506e-06	8.583690987124464e-05
SERPING1	0.5791289752415266		4.8754326946516506e-06	8.583690987124464e-05
RAB11FIP2	0.5791010711708519		4.8754326946516506e-06	8.583690987124464e-05
TTLL11	0.5789786443024036		4.8754326946516506e-06	8.583690987124464e-05
MPDZ	0.5789685357955864		4.8754326946516506e-06	8.583690987124464e-05
FLI1	0.5786859383569599		4.8754326946516506e-06	8.583690987124464e-05
PIK3C2G	0.5786692809397406		4.8754326946516506e-06	8.583690987124464e-05
DDIT4L	0.5786228421071549		4.8754326946516506e-06	8.583690987124464e-05
PRICKLE2	0.5782944734589074		4.8754326946516506e-06	8.583690987124464e-05
FAT1	0.5781970027478466		4.8754326946516506e-06	8.583690987124464e-05
AC243562.2	0.5780285982671024		4.8754326946516506e-06	8.583690987124464e-05
AC007743.1	0.5779970225859208		4.8754326946516506e-06	8.583690987124464e-05
GRK5	0.5779536411952038		4.8754326946516506e-06	8.583690987124464e-05
DMTN	0.5778140411225604		4.8754326946516506e-06	8.583690987124464e-05
SLC13A2	0.5775860227803629		4.8754326946516506e-06	8.583690987124464e-05
LAMB3	0.5775741974198935		4.8754326946516506e-06	8.583690987124464e-05
CCNDBP1	0.577339803586676		4.8754326946516506e-06	8.583690987124464e-05
PSKH1	0.5773262415980477		4.8754326946516506e-06	8.583690987124464e-05
SLC25A42	0.5769709529094896		4.8754326946516506e-06	8.583690987124464e-05
NOVA2	0.576960593819409		4.8754326946516506e-06	8.583690987124464e-05
PTX3	0.5767552794445516		4.8754326946516506e-06	8.583690987124464e-05
DAB2	0.576440891070368		4.8754326946516506e-06	8.583690987124464e-05
HNMT	0.576401216861688		4.8754326946516506e-06	8.583690987124464e-05
RDH5	0.576381723744622		4.8754326946516506e-06	8.583690987124464e-05
AL031118.1	0.5762571813674802		4.8754326946516506e-06	8.583690987124464e-05
PICALM	0.5759084162786952		9.750865389303301e-06	0.0001497005988023952
CTNNAL1	0.5754756629261762		9.750865389303301e-06	0.0001497005988023952
S100B	0.5753860890423113		9.750865389303301e-06	0.0001497005988023952
IRS2	0.5753465329820725		9.750865389303301e-06	0.0001497005988023952
KLHL13	0.5751293153220101		9.750865389303301e-06	0.0001497005988023952
TIMP4	0.5750289870236686		9.750865389303301e-06	0.0001497005988023952
TPT1-AS1	0.5749348217302237		9.750865389303301e-06	0.0001497005988023952
PPARG	0.5748228534572326		9.750865389303301e-06	0.0001497005988023952
FHL5	0.5747173071707747		9.750865389303301e-06	0.0001497005988023952
PRELP	0.5744845215351057		9.750865389303301e-06	0.0001497005988023952
TP53AIP1	0.5744171827442199		9.750865389303301e-06	0.0001497005988023952
CREBL2	0.5743799106621569		9.750865389303301e-06	0.0001497005988023952
NTF4	0.573949882544703		9.750865389303301e-06	0.0001497005988023952
CPE	0.5738885980095909		9.750865389303301e-06	0.0001497005988023952
AP000473.2	0.5737680723799469		9.750865389303301e-06	0.0001497005988023952
ZNF25	0.5734392095079274		9.750865389303301e-06	0.0001497005988023952
ELAC1	0.5733562312332702		9.750865389303301e-06	0.0001497005988023952
SPRY1	0.5731049319317235		9.750865389303301e-06	0.0001497005988023952
MMD	0.5727391229040919		9.750865389303301e-06	0.0001497005988023952
SLC1A7	0.5727305040609361		9.750865389303301e-06	0.0001497005988023952
LINC01119	0.5724839595414286		9.750865389303301e-06	0.0001497005988023952
LPCAT2	0.572478668691251		9.750865389303301e-06	0.0001497005988023952
GDPD5	0.572381455919676		9.750865389303301e-06	0.0001497005988023952
RAPGEF2	0.5722140848151613		9.750865389303301e-06	0.0001497005988023952
ITGA1	0.5722137507057432		9.750865389303301e-06	0.0001497005988023952
TPRG1-AS1	0.5719371673939098		9.750865389303301e-06	0.0001497005988023952
SATB1	0.5716958915584099		9.750865389303301e-06	0.0001497005988023952
RETSAT	0.5713315669397079		9.750865389303301e-06	0.0001497005988023952
NDRG1	0.5710843593638236		9.750865389303301e-06	0.0001497005988023952
GRIN2B	0.5708219003407939		9.750865389303301e-06	0.0001497005988023952
AC072061.1	0.5708018521729228		9.750865389303301e-06	0.0001497005988023952
MMP27	0.5705703854784392		9.750865389303301e-06	0.0001497005988023952
HSPB7	0.5705215336475941		9.750865389303301e-06	0.0001497005988023952
RASSF4	0.570417195344722		9.750865389303301e-06	0.0001497005988023952
RAPGEF1	0.5700972520397048		9.750865389303301e-06	0.0001497005988023952
TCF7L2	0.569882851003773		9.750865389303301e-06	0.0001497005988023952
OSBPL1A	0.5697495274018828		9.750865389303301e-06	0.0001497005988023952
PWAR6	0.5696695341826987		9.750865389303301e-06	0.0001497005988023952
AK5	0.5696015715008208		9.750865389303301e-06	0.0001497005988023952
ALS2CL	0.5695528719051586		9.750865389303301e-06	0.0001497005988023952
ZEB2	0.5694663434634478		9.750865389303301e-06	0.0001497005988023952
CEBPA-AS1	0.5693998659794192		9.750865389303301e-06	0.0001497005988023952
JAM3	0.5691761211101256		9.750865389303301e-06	0.0001497005988023952
AC095057.3	0.5690826872877301		9.750865389303301e-06	0.0001497005988023952
MYOM1	0.5688037182571233		9.750865389303301e-06	0.0001497005988023952
ACSL1	0.5687785912263106		9.750865389303301e-06	0.0001497005988023952
LINC01554	0.5687441759510177		9.750865389303301e-06	0.0001497005988023952
SLC25A30	0.5687352296467505		9.750865389303301e-06	0.0001497005988023952
DMRT3	0.5685774565497309		9.750865389303301e-06	0.0001497005988023952
LCN6	0.568523316252961		9.750865389303301e-06	0.0001497005988023952
PROX1	0.5684772453925142		9.750865389303301e-06	0.0001497005988023952
EIF3F	0.5684492554632734		9.750865389303301e-06	0.0001497005988023952
PMP22	0.5684358241675005		9.750865389303301e-06	0.0001497005988023952
PRDM8	0.5682598110599901		9.750865389303301e-06	0.0001497005988023952
AP001972.5	0.5681430351465796		9.750865389303301e-06	0.0001497005988023952
LIFR-AS1	0.5680015291402823		9.750865389303301e-06	0.0001497005988023952
CYP4F12	0.5673583233360388		9.750865389303301e-06	0.0001497005988023952
MYZAP	0.567162930310892		9.750865389303301e-06	0.0001497005988023952
NCAM1	0.567078830198615		9.750865389303301e-06	0.0001497005988023952
STAB1	0.5670334475021707		9.750865389303301e-06	0.0001497005988023952
LINC00924	0.5669909355221049		9.750865389303301e-06	0.0001497005988023952
CNKSR2	0.5667095337627829		9.750865389303301e-06	0.0001497005988023952
PCDHGB6	0.566625305770755		9.750865389303301e-06	0.0001497005988023952
CD14	0.5666053198597129		9.750865389303301e-06	0.0001497005988023952
DAPK2	0.566352361824308		9.750865389303301e-06	0.0001497005988023952
DAAM2	0.5660924470174467		9.750865389303301e-06	0.0001497005988023952
AC002546.1	0.5660773415776693		9.750865389303301e-06	0.0001497005988023952
PLXNA4	0.5652769468113598		9.750865389303301e-06	0.0001497005988023952
KLF15	0.5652497736882692		9.750865389303301e-06	0.0001497005988023952
GOLGA6L5P	0.5651432070314365		9.750865389303301e-06	0.0001497005988023952
SNTB1	0.5651363512934187		9.750865389303301e-06	0.0001497005988023952
AC110597.1	0.5650822417671216		9.750865389303301e-06	0.0001497005988023952
HOXA-AS3	0.5649402740226103		9.750865389303301e-06	0.0001497005988023952
BBOX1	0.5646970998837858		9.750865389303301e-06	0.0001497005988023952
WSB1	0.5645168690875183		9.750865389303301e-06	0.0001497005988023952
AL162377.1	0.5645136018249981		9.750865389303301e-06	0.0001497005988023952
KIAA1456	0.564423241547095		9.750865389303301e-06	0.0001497005988023952
C14orf132	0.5639336831006933		9.750865389303301e-06	0.0001497005988023952
TMEM42	0.5638982527400419		9.750865389303301e-06	0.0001497005988023952
STEAP1	0.5637886044471052		9.750865389303301e-06	0.0001497005988023952
ABLIM3	0.5635593711330519		9.750865389303301e-06	0.0001497005988023952
STX7	0.5635526874448085		9.750865389303301e-06	0.0001497005988023952
AL078621.3	0.563521400697102		9.750865389303301e-06	0.0001497005988023952
MEST	0.5634314741532219		9.750865389303301e-06	0.0001497005988023952
ACTA2-AS1	0.563317036770697		9.750865389303301e-06	0.0001497005988023952
ZNF366	0.5631444345832514		9.750865389303301e-06	0.0001497005988023952
SACS	0.5629194810439712		9.750865389303301e-06	0.0001497005988023952
TBC1D17	0.5625390640502944		9.750865389303301e-06	0.0001497005988023952
ST6GALNAC3	0.5623852291688678		9.750865389303301e-06	0.0001497005988023952
ADRB1	0.561812474406281		9.750865389303301e-06	0.0001497005988023952
NOB1	0.5615564034351345		9.750865389303301e-06	0.0001497005988023952
GNAI1	0.5614390359861332		9.750865389303301e-06	0.0001497005988023952
NFIX	0.5611736319228089		9.750865389303301e-06	0.0001497005988023952
RBPJ	0.5611576991493397		9.750865389303301e-06	0.0001497005988023952
IRX1	0.5608711032376836		9.750865389303301e-06	0.0001497005988023952
POLR2F	0.5608100975594951		9.750865389303301e-06	0.0001497005988023952
KPNA5	0.5605563909787216		9.750865389303301e-06	0.0001497005988023952
FGFBP2	0.560500167173319		9.750865389303301e-06	0.0001497005988023952
CCDC8	0.5601523939695398		9.750865389303301e-06	0.0001497005988023952
COL14A1	0.5600412841353538		9.750865389303301e-06	0.0001497005988023952
AL049838.1	0.5599143682999326		9.750865389303301e-06	0.0001497005988023952
P2RX6	0.559581189202432		9.750865389303301e-06	0.0001497005988023952
F13A1	0.5592193220543259		9.750865389303301e-06	0.0001497005988023952
BX284668.5	0.5591749971959057		9.750865389303301e-06	0.0001497005988023952
H6PD	0.5591612107376408		9.750865389303301e-06	0.0001497005988023952
ZNF660	0.5591092469069111		9.750865389303301e-06	0.0001497005988023952
AC040977.1	0.559059497108813		9.750865389303301e-06	0.0001497005988023952
EMX2OS	0.5589883486522065		9.750865389303301e-06	0.0001497005988023952
FAM86DP	0.5586340684507698		9.750865389303301e-06	0.0001497005988023952
CDO1	0.5584270231199719		9.750865389303301e-06	0.0001497005988023952
ASPA	0.5582754235878813		9.750865389303301e-06	0.0001497005988023952
ZNF438	0.5582537971251567		9.750865389303301e-06	0.0001497005988023952
HAND2	0.5582343477469683		9.750865389303301e-06	0.0001497005988023952
WBP4	0.5579556355356765		9.750865389303301e-06	0.0001497005988023952
AP001528.1	0.5578680147323606		9.750865389303301e-06	0.0001497005988023952
AC022364.1	0.5578072688048946		9.750865389303301e-06	0.0001497005988023952
ZNF192P1	0.5577280887032677		9.750865389303301e-06	0.0001497005988023952
ADPRM	0.557654153916949		9.750865389303301e-06	0.0001497005988023952
SMIM20	0.5575862191146874		9.750865389303301e-06	0.0001497005988023952
TNMD	0.5575712700928795		9.750865389303301e-06	0.0001497005988023952
PCDH18	0.5574520918095026		9.750865389303301e-06	0.0001497005988023952
FAT4	0.557395897087772		9.750865389303301e-06	0.0001497005988023952
MSX1	0.5573645729237298		9.750865389303301e-06	0.0001497005988023952
DPP4	0.5573499624120123		9.750865389303301e-06	0.0001497005988023952
MAMLD1	0.5572660177520985		9.750865389303301e-06	0.0001497005988023952
FAHD2A	0.5570452680364287		9.750865389303301e-06	0.0001497005988023952
GOLGA8N	0.5569865231412613		9.750865389303301e-06	0.0001497005988023952
ISLR2	0.5569586155760321		9.750865389303301e-06	0.0001497005988023952
HSD11B1	0.5568602302981271		9.750865389303301e-06	0.0001497005988023952
KCTD14	0.5568405177053803		9.750865389303301e-06	0.0001497005988023952
TYW3	0.5568388672460776		9.750865389303301e-06	0.0001497005988023952
GLP2R	0.5567623972798601		9.750865389303301e-06	0.0001497005988023952
TEPP	0.5565961889902347		9.750865389303301e-06	0.0001497005988023952
PALM2-AKAP2	0.5565485869253081		9.750865389303301e-06	0.0001497005988023952
KIZ	0.556465797616274		9.750865389303301e-06	0.0001497005988023952
HACL1	0.5564492643333209		9.750865389303301e-06	0.0001497005988023952
PRIMA1	0.5563640796136561		9.750865389303301e-06	0.0001497005988023952
CPED1	0.5562992702667751		9.750865389303301e-06	0.0001497005988023952
BEST1	0.5561763944353825		9.750865389303301e-06	0.0001497005988023952
RGS2	0.5560000708668722		9.750865389303301e-06	0.0001497005988023952
NRG1	0.5558388109190001		9.750865389303301e-06	0.0001497005988023952
RASL10A	0.555828826037557		9.750865389303301e-06	0.0001497005988023952
Z95114.3	0.5557297953334932		9.750865389303301e-06	0.0001497005988023952
USP53	0.5556778698942886		9.750865389303301e-06	0.0001497005988023952
SUCLG1	0.5556416371084258		9.750865389303301e-06	0.0001497005988023952
COBLL1	0.5555415440604214		9.750865389303301e-06	0.0001497005988023952
CD302	0.5555243244015576		9.750865389303301e-06	0.0001497005988023952
HADH	0.5553201896171521		9.750865389303301e-06	0.0001497005988023952
AC084036.1	0.5552609293567182		9.750865389303301e-06	0.0001497005988023952
TCEAL2	0.5549924780772747		9.750865389303301e-06	0.0001497005988023952
LINC00092	0.554825762488021		9.750865389303301e-06	0.0001497005988023952
SMAD9	0.5548223839206218		9.750865389303301e-06	0.0001497005988023952
MYADM	0.5547680923512844		9.750865389303301e-06	0.0001497005988023952
AP001528.2	0.5547302427549641		9.750865389303301e-06	0.0001497005988023952
SLC9A6	0.5547073237143098		9.750865389303301e-06	0.0001497005988023952
BHMT2	0.5543832778295982		9.750865389303301e-06	0.0001497005988023952
AC006511.3	0.5543626515844029		9.750865389303301e-06	0.0001497005988023952
SLC25A20	0.554239571223411		9.750865389303301e-06	0.0001497005988023952
SLC19A3	0.5540582168235005		9.750865389303301e-06	0.0001497005988023952
OLFML2A	0.5539947161584882		9.750865389303301e-06	0.0001497005988023952
KAT2B	0.5539748737397202		9.750865389303301e-06	0.0001497005988023952
BBS12	0.553861263271133		9.750865389303301e-06	0.0001497005988023952
HCAR3	0.5538356198933981		9.750865389303301e-06	0.0001497005988023952
GAB3	0.5536347452365248		9.750865389303301e-06	0.0001497005988023952
GNE	0.5534484252568931		9.750865389303301e-06	0.0001497005988023952
ARRDC3	0.5533897070143996		9.750865389303301e-06	0.0001497005988023952
AC068870.2	0.5531951939285911		9.750865389303301e-06	0.0001497005988023952
CXCL14	0.5530897298565481		9.750865389303301e-06	0.0001497005988023952
AC022007.1	0.5530710405884579		9.750865389303301e-06	0.0001497005988023952
TPRG1L	0.5528551062590691		9.750865389303301e-06	0.0001497005988023952
AP000892.3	0.5527983477906968		9.750865389303301e-06	0.0001497005988023952
HS3ST4	0.5527237003166203		1.4626298083954952e-05	0.00022075055187637972
GNG7	0.5527148484291499		1.4626298083954952e-05	0.00022075055187637972
EEF1B2P3	0.5526817944417913		1.4626298083954952e-05	0.00022075055187637972
ZDHHC17	0.5526172677615342		1.4626298083954952e-05	0.00022075055187637972
NEK7	0.5525906678773022		1.4626298083954952e-05	0.00022075055187637972
TF	0.5525310992873547		1.4626298083954952e-05	0.00022075055187637972
SEMA3C	0.5525276430898871		1.4626298083954952e-05	0.00022075055187637972
NMB	0.5525238182095283		1.4626298083954952e-05	0.00022075055187637972
FFAR4	0.5524501580982142		1.4626298083954952e-05	0.00022075055187637972
AC115223.1	0.5522901604658189		1.4626298083954952e-05	0.00022075055187637972
TRO	0.5520266968861214		1.4626298083954952e-05	0.00022075055187637972
ZSCAN16-AS1	0.5519982176271288		1.4626298083954952e-05	0.00022075055187637972
TMEM140	0.5516724357949857		1.4626298083954952e-05	0.00022075055187637972
TMOD2	0.5515978811490778		1.4626298083954952e-05	0.00022075055187637972
KLHL4	0.551581247256816		1.4626298083954952e-05	0.00022075055187637972
RASGRP2	0.5515729941755699		1.4626298083954952e-05	0.00022075055187637972
CDH23	0.5515225878978094		1.4626298083954952e-05	0.00022075055187637972
HCAR2	0.5515117279279297		1.4626298083954952e-05	0.00022075055187637972
PPP3CB	0.5514657528521916		1.4626298083954952e-05	0.00022075055187637972
EDN1	0.5514019729477351		1.4626298083954952e-05	0.00022075055187637972
AC026691.1	0.5513977150719772		1.4626298083954952e-05	0.00022075055187637972
DMGDH	0.55130883561906		1.4626298083954952e-05	0.00022075055187637972
NFE2L2	0.5512982778351389		1.4626298083954952e-05	0.00022075055187637972
EIF1B	0.5511465067058131		1.9501730778606602e-05	0.00028818443804034583
YPEL4	0.5511415449661753		1.9501730778606602e-05	0.00028818443804034583
KCNJ2	0.551081289214485		1.9501730778606602e-05	0.00028818443804034583
INHBB	0.5509472762875914		1.9501730778606602e-05	0.00028818443804034583
PTCH2	0.5508485872904496		1.9501730778606602e-05	0.00028818443804034583
NTRK3	0.5508239628259245		1.9501730778606602e-05	0.00028818443804034583
ATP8B4	0.550806872824104		1.9501730778606602e-05	0.00028818443804034583
NOV	0.5505572983980052		1.9501730778606602e-05	0.00028818443804034583
RASL12	0.5505250883479982		1.9501730778606602e-05	0.00028818443804034583
ARMCX1	0.5504585018745289		1.9501730778606602e-05	0.00028818443804034583
SPARCL1	0.5504184124633833		1.9501730778606602e-05	0.00028818443804034583
ZBED3-AS1	0.5502629781653543		1.9501730778606602e-05	0.00028818443804034583
LYRM1	0.5500976416358948		1.9501730778606602e-05	0.00028818443804034583
AGPAT2	0.5499513412361114		1.9501730778606602e-05	0.00028818443804034583
PHYHIP	0.5498742624740472		1.9501730778606602e-05	0.00028818443804034583
FXYD6	0.5498168936326019		1.9501730778606602e-05	0.00028818443804034583
TPPP	0.5497425432137822		1.9501730778606602e-05	0.00028818443804034583
PLD5	0.5496784257775825		1.9501730778606602e-05	0.00028818443804034583
COPZ2	0.54962085452096		1.9501730778606602e-05	0.00028818443804034583
ZDHHC15	0.5494304688057958		1.9501730778606602e-05	0.00028818443804034583
LIAS	0.5493033458469198		1.9501730778606602e-05	0.00028818443804034583
NMUR1	0.5492214180171824		1.9501730778606602e-05	0.00028818443804034583
MRVI1	0.5492093978396423		1.9501730778606602e-05	0.00028818443804034583
C16orf89	0.5491724202580451		1.9501730778606602e-05	0.00028818443804034583
ZNF662	0.5489980208127578		1.9501730778606602e-05	0.00028818443804034583
TANGO6	0.5489440452086395		1.9501730778606602e-05	0.00028818443804034583
CPEB1	0.5489150044273615		1.9501730778606602e-05	0.00028818443804034583
TLE4	0.5489124596087891		1.9501730778606602e-05	0.00028818443804034583
VENTX	0.5486563608024443		1.9501730778606602e-05	0.00028818443804034583
PCSK5	0.5481944419528897		2.4377163473258253e-05	0.0003489183531053734
BHLHE41	0.5481652791438002		2.4377163473258253e-05	0.0003489183531053734
CLEC4F	0.5477977970329627		2.4377163473258253e-05	0.0003489183531053734
JDP2	0.5477120376544018		2.4377163473258253e-05	0.0003489183531053734
PLEKHH2	0.5473727352606896		2.4377163473258253e-05	0.0003489183531053734
MAP7D1	0.5472644263908989		2.4377163473258253e-05	0.0003489183531053734
AUH	0.5468224404013345		2.4377163473258253e-05	0.0003489183531053734
KIF13A	0.5468014754240729		2.4377163473258253e-05	0.0003489183531053734
PQLC2L	0.5465658317999639		2.4377163473258253e-05	0.0003489183531053734
RPS6KA2	0.5465407923143154		2.4377163473258253e-05	0.0003489183531053734
HOXB-AS1	0.5464659599996796		2.4377163473258253e-05	0.0003489183531053734
C9orf72	0.5464476899598559		2.4377163473258253e-05	0.0003489183531053734
PLB1	0.5464245428915047		2.4377163473258253e-05	0.0003489183531053734
SLC35G1	0.5463950675713831		2.4377163473258253e-05	0.0003489183531053734
FAM180B	0.5463582315838726		2.4377163473258253e-05	0.0003489183531053734
SOCS3	0.5463031559843655		2.4377163473258253e-05	0.0003489183531053734
HSD17B13	0.5462559951938806		2.4377163473258253e-05	0.0003489183531053734
CYP39A1	0.5461005928845385		2.4377163473258253e-05	0.0003489183531053734
AC025259.3	0.546018906231948		2.4377163473258253e-05	0.0003489183531053734
ACADL	0.5457452116803384		2.4377163473258253e-05	0.0003489183531053734
PCDH9	0.5457153661326135		2.4377163473258253e-05	0.0003489183531053734
CSF1R	0.5455532731774629		2.4377163473258253e-05	0.0003489183531053734
GATA6	0.5455481295768453		2.4377163473258253e-05	0.0003489183531053734
UROD	0.5453501463418514		2.4377163473258253e-05	0.0003489183531053734
RAB3IL1	0.5453318522779567		2.4377163473258253e-05	0.0003489183531053734
AP002761.3	0.5453087908686782		2.4377163473258253e-05	0.0003489183531053734
MXI1	0.5452610559383946		2.4377163473258253e-05	0.0003489183531053734
SAMD8	0.5451108483715503		2.4377163473258253e-05	0.0003489183531053734
RGMA	0.5451011817596325		2.4377163473258253e-05	0.0003489183531053734
ANKRD53	0.545063742448594		2.4377163473258253e-05	0.0003489183531053734
LILRB5	0.5447555033293351		2.4377163473258253e-05	0.0003489183531053734
MDFIC	0.5445478197031511		2.4377163473258253e-05	0.0003489183531053734
PARD3B	0.5443880785077229		2.4377163473258253e-05	0.0003489183531053734
AIFM2	0.5443001095402993		2.4377163473258253e-05	0.0003489183531053734
ETV5	0.5441711150325077		2.4377163473258253e-05	0.0003489183531053734
SNCAIP	0.5441132514545054		2.4377163473258253e-05	0.0003489183531053734
COLEC11	0.5438797388879608		2.4377163473258253e-05	0.0003489183531053734
PHF24	0.5437966775143885		2.4377163473258253e-05	0.0003489183531053734
TCEAL5	0.5433329867723908		2.4377163473258253e-05	0.0003489183531053734
VLDLR	0.5431256797723849		2.4377163473258253e-05	0.0003489183531053734
EID2B	0.5429379455027478		2.4377163473258253e-05	0.0003489183531053734
MAP3K20	0.5429008990440629		2.4377163473258253e-05	0.0003489183531053734
TOMM7	0.5427621366407464		2.4377163473258253e-05	0.0003489183531053734
AC015712.2	0.5426457756076032		2.4377163473258253e-05	0.0003489183531053734
BMPR1A	0.5425314100590662		2.4377163473258253e-05	0.0003489183531053734
KLF8	0.5423980911830956		2.9252596167909903e-05	0.0004051316677920324
GPLD1	0.542221243766841		2.9252596167909903e-05	0.0004051316677920324
TNNC2	0.5419920599502274		2.9252596167909903e-05	0.0004051316677920324
MITF	0.5418706096483744		2.9252596167909903e-05	0.0004051316677920324
PACRG	0.541593156282189		2.9252596167909903e-05	0.0004051316677920324
AC022916.1	0.5415234277190404		2.9252596167909903e-05	0.0004051316677920324
LRP4	0.5415145028100599		2.9252596167909903e-05	0.0004051316677920324
ANG	0.5414257204818015		2.9252596167909903e-05	0.0004051316677920324
AC244021.1	0.5413267916869896		2.9252596167909903e-05	0.0004051316677920324
EML3	0.5410198166285259		2.9252596167909903e-05	0.0004051316677920324
TRPM6	0.5410193706460109		2.9252596167909903e-05	0.0004051316677920324
AC007998.3	0.5409746322980813		2.9252596167909903e-05	0.0004051316677920324
VAMP5	0.5409356825024951		2.9252596167909903e-05	0.0004051316677920324
PCDHGA3	0.5406988746535593		2.9252596167909903e-05	0.0004051316677920324
KLF6	0.5404571221049419		2.9252596167909903e-05	0.0004051316677920324
GFRA2	0.5403662919743313		2.9252596167909903e-05	0.0004051316677920324
PCDHB12	0.5402036014135644		2.9252596167909903e-05	0.0004051316677920324
MRAP	0.5401867000367588		2.9252596167909903e-05	0.0004051316677920324
C4orf3	0.540128765669973		2.9252596167909903e-05	0.0004051316677920324
PKNOX2	0.5400825434503135		2.9252596167909903e-05	0.0004051316677920324
STAB2	0.5400531932890299		2.9252596167909903e-05	0.0004051316677920324
ZC3H12B	0.5397561940008418		2.9252596167909903e-05	0.0004051316677920324
FUT10	0.5395753058167461		2.9252596167909903e-05	0.0004051316677920324
ACYP2	0.5394473638293104		2.9252596167909903e-05	0.0004051316677920324
AC020916.1	0.539331737034625		2.9252596167909903e-05	0.0004051316677920324
AKAP6	0.539209626910407		2.9252596167909903e-05	0.0004051316677920324
IRAK3	0.538998593604459		2.9252596167909903e-05	0.0004051316677920324
GNG12-AS1	0.538982711139354		2.9252596167909903e-05	0.0004051316677920324
ITGB1BP1	0.5389018103979122		2.9252596167909903e-05	0.0004051316677920324
CAPN5	0.5387466354457883		2.9252596167909903e-05	0.0004051316677920324
MAFF	0.5387417464939125		2.9252596167909903e-05	0.0004051316677920324
MEOX2-AS1	0.5387234293892541		2.9252596167909903e-05	0.0004051316677920324
PPM1L	0.5386137118939051		2.9252596167909903e-05	0.0004051316677920324
DUSP6	0.5385542112559688		2.9252596167909903e-05	0.0004051316677920324
MUC3A	0.5384895114728804		2.9252596167909903e-05	0.0004051316677920324
TMEM132C	0.5382851142808712		2.9252596167909903e-05	0.0004051316677920324
FLG	0.5380543825298764		2.9252596167909903e-05	0.0004051316677920324
AC093726.1	0.537921418101026		2.9252596167909903e-05	0.0004051316677920324
ITSN1	0.5377356582926305		2.9252596167909903e-05	0.0004051316677920324
C19orf12	0.5376914192199759		2.9252596167909903e-05	0.0004051316677920324
AP001107.5	0.5376056210266468		2.9252596167909903e-05	0.0004051316677920324
AGMO	0.5375393268078534		2.9252596167909903e-05	0.0004051316677920324
ZNF575	0.5375373445302574		2.9252596167909903e-05	0.0004051316677920324
RNF180	0.5375288275355155		2.9252596167909903e-05	0.0004051316677920324
DNAJC9-AS1	0.5372693065763031		2.9252596167909903e-05	0.0004051316677920324
PINK1	0.5372229351401481		2.9252596167909903e-05	0.0004051316677920324
NR5A2	0.5371844890102803		2.9252596167909903e-05	0.0004051316677920324
B4GALT1-AS1	0.5371433276575787		2.9252596167909903e-05	0.0004051316677920324
TIE1	0.5368889632444476		3.4128028862561554e-05	0.00045841519318926
